Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,collector_type_source,When was the last time you searched for answers to your questions online?,Which of the following tools did you use to find answers to your questions? Select the one you used first if you used multiple.,,Gender,Age,Major US Region,Device,Household Income
118682735383,457665022,09/02/2024 08:12:29 AM,09/02/2024 08:12:48 AM,,,,,f7259b173bc29f68b4057ead4f,smc,Today,Google,,female,45_to_60,south_atlantic,ios_mobile,125000_to_149999
118682728487,457665022,09/02/2024 07:59:56 AM,09/02/2024 08:00:29 AM,,,,,fd933a76bafb5b785fbfb61e6d,smc,Yesterday,Google,,female,60_above,east_south_central,ios_mobile,150000_to_174999
118682657319,457665022,09/02/2024 05:52:57 AM,09/02/2024 05:53:22 AM,,,,,e9bab1a9345effd3a0efb2d64d,smc,Today,Google,,female,30_to_44,middle_atlantic,android_mobile,75000_to_99999
118682512996,457665022,09/02/2024 12:32:06 AM,09/02/2024 12:32:23 AM,,,,,2ace1166f4d59e01b5d8009897,smc,Yesterday,ChatGPT,,male,45_to_60,east_north_central,android_mobile,25000_to_49999
118682510335,457665022,09/02/2024 12:24:20 AM,09/02/2024 12:25:04 AM,,,,,e05fcf576b3fe84ac500701603,smc,Today,Claude,,male,45_to_60,middle_atlantic,android_mobile,100000_to_124999
118682510334,457665022,09/02/2024 12:24:24 AM,09/02/2024 12:25:04 AM,,,,,c6b7a9073117ae69c56447aa00,smc,Today,Google,,female,45_to_60,pacific,ios_mobile,75000_to_99999
118682508514,457665022,09/02/2024 12:19:57 AM,09/02/2024 12:20:14 AM,,,,,33e9a6edd997b88061d4527c8e,smc,Last hour,Google,,female,60_above,pacific,ios_mobile,10000_to_24999
118682507875,457665022,09/02/2024 12:16:50 AM,09/02/2024 12:18:37 AM,,,,,a9fb778a568b55a10e94384009,smc,Yesterday,ChatGPT,,male,30_to_44,middle_atlantic,android_mobile,200000_and_up
118682507341,457665022,09/02/2024 12:16:39 AM,09/02/2024 12:17:16 AM,,,,,c7109c6e4a465a81586ca1e7e1,smc,Today,Google,,female,18_to_29,,android_mobile,150000_to_174999
118682507320,457665022,09/02/2024 12:16:56 AM,09/02/2024 12:17:11 AM,,,,,9fd2425ea54a6cf856271a26c7,smc,Last week,DuckDuckGo,,male,30_to_44,pacific,android_mobile,200000_and_up
118682507219,457665022,09/02/2024 12:16:42 AM,09/02/2024 12:16:57 AM,,,,,3a6e1030b412343ff1d48cb1ad,smc,Today,Google,,male,30_to_44,east_south_central,android_mobile,50000_to_74999
118682505479,457665022,09/02/2024 12:12:06 AM,09/02/2024 12:12:25 AM,,,,,527846cae5e3390baf7dbd1093,smc,Yesterday,Google,,male,45_to_60,,android_mobile,125000_to_149999
118682505469,457665022,09/02/2024 12:12:07 AM,09/02/2024 12:12:23 AM,,,,,9a23e31e93a9bb76acf23a85c4,smc,Last hour,DuckDuckGo,,male,45_to_60,pacific,android_mobile,125000_to_149999
118682503254,457665022,09/02/2024 12:06:39 AM,09/02/2024 12:06:53 AM,,,,,2bed5bba51c9087f90f8ca2ab8,smc,Today,ChatGPT,,female,30_to_44,pacific,android_mobile,175000_to_199999
118682502434,457665022,09/02/2024 12:04:38 AM,09/02/2024 12:04:51 AM,,,,,f8032e3f8f7f00a764aa4a4670,smc,This week,Google,,female,45_to_60,middle_atlantic,android_mobile,100000_to_124999
118682502353,457665022,09/02/2024 12:04:22 AM,09/02/2024 12:04:41 AM,,,,,5ae25d7e8fb3faf47db75a680c,smc,Last hour,Google,,male,60_above,middle_atlantic,android_mobile,175000_to_199999
118682500984,457665022,09/02/2024 12:00:37 AM,09/02/2024 12:01:00 AM,,,,,de8976e2a58d4bb53afe26d30b,smc,Today,Google,,male,45_to_60,west_south_central,android_mobile,125000_to_149999
118682499371,457665022,09/01/2024 11:56:04 PM,09/01/2024 11:56:21 PM,,,,,636829b27ad4a379ae9b8b4e7f,smc,Yesterday,Google,,male,45_to_60,middle_atlantic,android_mobile,150000_to_174999
118682496868,457665022,09/01/2024 11:48:45 PM,09/01/2024 11:49:18 PM,,,,,1ef1593569008144f3de0286e1,smc,,Google,,male,45_to_60,middle_atlantic,android_mobile,100000_to_124999
118682496698,457665022,09/01/2024 11:48:40 PM,09/01/2024 11:48:51 PM,,,,,0b7062f15ca234fd3beb2f5c74,smc,Last hour,ChatGPT,,male,45_to_60,pacific,android_mobile,175000_to_199999
118682494335,457665022,09/01/2024 11:41:18 PM,09/01/2024 11:41:38 PM,,,,,f6b32d660747dd6bc56cd977ea,smc,Last hour,DuckDuckGo,,male,45_to_60,middle_atlantic,android_mobile,100000_to_124999
118682494299,457665022,09/01/2024 11:41:13 PM,09/01/2024 11:41:30 PM,,,,,f9fc2b7a2b53605ab9098d18d2,smc,This week,Perplexity,,male,45_to_60,south_atlantic,android_mobile,125000_to_149999
118682493117,457665022,09/01/2024 11:37:19 PM,09/01/2024 11:37:51 PM,,,,,4e0040195a559fb6ac3523c434,smc,This week,Google,,male,18_to_29,middle_atlantic,android_mobile,125000_to_149999
118682492861,457665022,09/01/2024 11:36:25 PM,09/01/2024 11:37:07 PM,,,,,3fa3ccb1f5a6afe62dc1fa1c05,smc,Today,ChatGPT,,female,30_to_44,middle_atlantic,android_mobile,200000_and_up
118682492778,457665022,09/01/2024 11:36:28 PM,09/01/2024 11:36:48 PM,,,,,c4a3d06d9c0e47e69979bd1230,smc,Today,Google,,male,30_to_44,pacific,android_mobile,200000_and_up
118682492701,457665022,09/01/2024 11:36:14 PM,09/01/2024 11:36:33 PM,,,,,42a4d47d2c8fcbd942f66b77f0,smc,Last hour,Google,,female,60_above,pacific,android_mobile,75000_to_99999
118682490187,457665022,09/01/2024 11:28:23 PM,09/01/2024 11:28:59 PM,,,,,a3932e1d2425d84b7f7684828a,smc,Yesterday,DuckDuckGo,,male,45_to_60,middle_atlantic,android_mobile,150000_to_174999
118682490023,457665022,09/01/2024 11:28:05 PM,09/01/2024 11:28:30 PM,,,,,e252bb8264a74c494e88e3ca0a,smc,Last hour,ChatGPT,,male,45_to_60,west_south_central,android_mobile,75000_to_99999
118682488811,457665022,09/01/2024 11:24:22 PM,09/01/2024 11:24:44 PM,,,,,c2a3ea67f6f6aa3bfefc6e0e9a,smc,Last hour,Google,,female,45_to_60,pacific,android_mobile,200000_and_up
118682486286,457665022,09/01/2024 11:16:25 PM,09/01/2024 11:17:13 PM,,,,,5cbe92a1dff38567e42ee0af9c,smc,Today,Google,,female,60_above,east_south_central,ios_mobile,50000_to_74999
118682486214,457665022,09/01/2024 11:16:34 PM,09/01/2024 11:17:00 PM,,,,,0e203aa8a33274a050bf404f85,smc,Today,Bing,,male,45_to_60,middle_atlantic,android_mobile,75000_to_99999
118682486181,457665022,09/01/2024 11:16:28 PM,09/01/2024 11:16:54 PM,,,,,12bc08f7ea5bad9f7a5506896e,smc,Yesterday,Google,,female,30_to_44,pacific,android_mobile,75000_to_99999
118682486126,457665022,09/01/2024 11:16:30 PM,09/01/2024 11:16:42 PM,,,,,55045053b0c642174b73c160ab,smc,This week,Google,,female,30_to_44,middle_atlantic,ios_mobile,0_to_9999
118682481069,457665022,09/01/2024 11:00:22 PM,09/01/2024 11:02:00 PM,,,,,442325dcd30eb9061e7d8d729d,smc,Last week,ChatGPT,,male,45_to_60,south_atlantic,android_mobile,100000_to_124999
118682480745,457665022,09/01/2024 11:00:42 PM,09/01/2024 11:00:59 PM,,,,,f52929f7d1d2bdf0717c26ca41,smc,Last hour,Perplexity,,female,45_to_60,middle_atlantic,android_mobile,100000_to_124999
118682480744,457665022,09/01/2024 11:00:11 PM,09/01/2024 11:00:57 PM,,,,,a0d8f440b37d0408aef2e18e1b,smc,Last hour,Google,,female,45_to_60,mountain,ios_mobile,10000_to_24999
118682480655,457665022,09/01/2024 11:00:18 PM,09/01/2024 11:00:44 PM,,,,,bf8ee8cb0705c191be09f16a74,smc,Today,ChatGPT,,male,45_to_60,middle_atlantic,android_mobile,150000_to_174999
118682476761,457665022,09/01/2024 10:48:44 PM,09/01/2024 10:48:58 PM,,,,,2322d1c00013724d98236ee995,smc,Today,Google,,male,45_to_60,south_atlantic,android_mobile,25000_to_49999
118682476753,457665022,09/01/2024 10:48:22 PM,09/01/2024 10:48:57 PM,,,,,d4bdf0817d9e4f4b244ebe4858,smc,Today,Google,,male,60_above,middle_atlantic,android_mobile,125000_to_149999
118682476630,457665022,09/01/2024 10:48:12 PM,09/01/2024 10:48:32 PM,,,,,2f4715160309e0cd9378e29a99,smc,Yesterday,Google,,female,45_to_60,middle_atlantic,android_mobile,100000_to_124999
118682475439,457665022,09/01/2024 10:44:06 PM,09/01/2024 10:44:31 PM,,,,,30d0b80b89fc05fd942b38519e,smc,Last hour,Google,,male,60_above,east_south_central,ios_mobile,75000_to_99999
118682472973,457665022,09/01/2024 10:36:34 PM,09/01/2024 10:37:16 PM,,,,,29932cc9891933708fbce2371c,smc,Last hour,ChatGPT,,female,30_to_44,pacific,android_mobile,150000_to_174999
118682472893,457665022,09/01/2024 10:36:20 PM,09/01/2024 10:37:02 PM,,,,,c1c9f62ebdc3c8356063a7d7b3,smc,Last hour,Google,,male,45_to_60,pacific,android_mobile,150000_to_174999
118682472840,457665022,09/01/2024 10:36:32 PM,09/01/2024 10:36:52 PM,,,,,c72d252d7824201548f8e6514d,smc,Today,Google,,female,30_to_44,pacific,android_mobile,25000_to_49999
118682472784,457665022,09/01/2024 10:36:25 PM,09/01/2024 10:36:40 PM,,,,,43bf550f5a629e9a5d3bdbdac5,smc,This week,DuckDuckGo,,female,30_to_44,west_south_central,android_mobile,25000_to_49999
118682472761,457665022,09/01/2024 10:36:17 PM,09/01/2024 10:36:37 PM,,,,,f640dc9118619d609788fb1f99,smc,Today,Google,,male,45_to_60,pacific,android_mobile,150000_to_174999
118682472753,457665022,09/01/2024 10:36:20 PM,09/01/2024 10:36:35 PM,,,,,4ba9b227b7b99b1a55b4245e0a,smc,Yesterday,Google,,female,18_to_29,new_england,ios_mobile,10000_to_24999
118682471434,457665022,09/01/2024 10:32:00 PM,09/01/2024 10:32:18 PM,,,,,75a129ccb2b37299f694ee6983,smc,Last hour,Google,,female,60_above,east_south_central,ios_mobile,50000_to_74999
118682469718,457665022,09/01/2024 10:00:15 PM,09/01/2024 10:26:23 PM,,,,,636f70df88d999f704468df3da,smc,Today,Yahoo,,female,45_to_60,east_south_central,android_mobile,100000_to_124999
118682468149,457665022,09/01/2024 10:20:20 PM,09/01/2024 10:20:43 PM,,,,,e852fe2f4caa46df1a5eb7e774,smc,Last hour,Google,,female,45_to_60,middle_atlantic,android_mobile,100000_to_124999
118682468124,457665022,09/01/2024 10:20:09 PM,09/01/2024 10:20:35 PM,,,,,c05161548700bf3973e5d08072,smc,Today,Yahoo,,female,45_to_60,east_north_central,ios_mobile,75000_to_99999
118682467185,457665022,09/01/2024 10:16:35 PM,09/01/2024 10:17:10 PM,,,,,5245fb5342d7ce30bb0075e297,smc,Today,Google,,male,30_to_44,pacific,android_mobile,200000_and_up
118682467165,457665022,09/01/2024 10:16:31 PM,09/01/2024 10:17:06 PM,,,,,17874d7306fc1b834a056985bd,smc,Today,Google,,female,30_to_44,west_south_central,android_mobile,10000_to_24999
118682466929,457665022,09/01/2024 10:15:59 PM,09/01/2024 10:16:15 PM,,,,,1da0468cc5a30d69a9bd5ac1aa,smc,Today,Google,,male,60_above,middle_atlantic,ios_mobile,200000_and_up
118682465358,457665022,09/01/2024 10:10:35 PM,09/01/2024 10:10:51 PM,,,,,b63b7e58df7f8083272bfe0584,smc,Last week,Other,,female,45_to_60,middle_atlantic,ios_mobile,150000_to_174999
118682465334,457665022,09/01/2024 10:10:31 PM,09/01/2024 10:10:45 PM,,,,,2ce9b5a31f764448b6908168e1,smc,Today,Google,,female,45_to_60,east_north_central,android_mobile,no_answer
118682464514,457665022,09/01/2024 10:07:11 PM,09/01/2024 10:07:48 PM,,,,,3b41c51c5f605a26de5daeefcb,smc,This week,Google,,female,60_above,pacific,ios_mobile,25000_to_49999
118682463618,457665022,09/01/2024 10:03:59 PM,09/01/2024 10:04:23 PM,,,,,529cb29e6ca5bbf9d323b96b40,smc,Today,Google,,male,45_to_60,pacific,ios_mobile,75000_to_99999
118682463617,457665022,09/01/2024 10:03:53 PM,09/01/2024 10:04:23 PM,,,,,3f973d0b9f680ae1344b4a4102,smc,Today,ChatGPT,,male,60_above,south_atlantic,ios_mobile,10000_to_24999
118682461686,457665022,09/01/2024 09:57:01 PM,09/01/2024 09:57:39 PM,,,,,dfd1903c502528d502a297808b,smc,Last hour,Google,,female,30_to_44,middle_atlantic,android_mobile,100000_to_124999
118682461394,457665022,09/01/2024 09:56:25 PM,09/01/2024 09:56:36 PM,,,,,508e452b433e0d4d6e63e3d4eb,smc,Last week,ChatGPT,,female,18_to_29,middle_atlantic,ios_mobile,0_to_9999
118682459481,457665022,09/01/2024 09:48:17 PM,09/01/2024 09:49:07 PM,,,,,9e39eaca864dda9be2ca2549a7,smc,Today,Google,,male,45_to_60,west_south_central,android_mobile,125000_to_149999
118682459357,457665022,09/01/2024 09:48:07 PM,09/01/2024 09:48:41 PM,,,,,72940533b22e5248859b384891,smc,Yesterday,ChatGPT,,female,45_to_60,middle_atlantic,android_mobile,25000_to_49999
118682459276,457665022,09/01/2024 09:48:07 PM,09/01/2024 09:48:22 PM,,,,,ff26b6ef36e4eee383b601798e,smc,Today,Google,,female,45_to_60,east_north_central,ios_mobile,0_to_9999
118682458223,457665022,09/01/2024 09:44:10 PM,09/01/2024 09:44:23 PM,,,,,22f62b5ebe2e5e2bab1ec315e7,smc,,Google,,male,60_above,pacific,ios_mobile,50000_to_74999
118682457230,457665022,09/01/2024 09:40:01 PM,09/01/2024 09:40:22 PM,,,,,3388befe984854e9b04a40bdf3,smc,Last hour,Google,,male,60_above,pacific,android_mobile,150000_to_174999
118682455332,457665022,09/01/2024 09:32:13 PM,09/01/2024 09:32:41 PM,,,,,ca06a172a9babb767d37ec1b39,smc,Today,Other,,female,60_above,mountain,ios_mobile,no_answer
118682455244,457665022,09/01/2024 09:31:59 PM,09/01/2024 09:32:22 PM,,,,,4818efa9907c52fa2dc7003007,smc,Today,Google,,male,60_above,new_england,ios_mobile,125000_to_149999
118682454447,457665022,09/01/2024 09:26:39 PM,09/01/2024 09:29:17 PM,,,,,31953bcffc0aa5173dfeaa0095,smc,This week,Google,,male,30_to_44,middle_atlantic,android_mobile,125000_to_149999
118682453825,457665022,09/01/2024 09:26:19 PM,09/01/2024 09:26:49 PM,,,,,24686844d06001813b354bdf93,smc,Today,Google,,male,18_to_29,mountain,android_mobile,25000_to_49999
118682453774,457665022,09/01/2024 09:26:20 PM,09/01/2024 09:26:38 PM,,,,,2b6a5d8b49e26a6c3cb3c843f8,smc,Today,Google,,female,18_to_29,east_north_central,ios_mobile,50000_to_74999
118682452243,457665022,09/01/2024 09:20:04 PM,09/01/2024 09:20:38 PM,,,,,41fbf26ed233f8101348ccff9d,smc,,Google,,female,45_to_60,pacific,ios_mobile,200000_and_up
118682452242,457665022,09/01/2024 09:20:14 PM,09/01/2024 09:20:35 PM,,,,,7d69567d3d7ae2a3bbf31aef7f,smc,Today,Google,,female,45_to_60,pacific,ios_mobile,25000_to_49999
118682452176,457665022,09/01/2024 09:20:07 PM,09/01/2024 09:20:22 PM,,,,,5fa1a593ea2fb6bc02e73f56f3,smc,This week,Perplexity,,male,45_to_60,south_atlantic,android_mobile,125000_to_149999
118682451341,457665022,09/01/2024 09:16:17 PM,09/01/2024 09:17:04 PM,,,,,8364cdee6eb2dfa8cbc44eb1e9,smc,Today,ChatGPT,,male,30_to_44,pacific,ios_mobile,25000_to_49999
118682450411,457665022,09/01/2024 09:07:58 PM,09/01/2024 09:13:36 PM,,,,,fe59a04ce31c8e8fb3a28da861,smc,Last hour,Google,,male,60_above,middle_atlantic,pc_windows,150000_to_174999
118682448976,457665022,09/01/2024 09:07:58 PM,09/01/2024 09:08:28 PM,,,,,1ea1f3e0cdd8411532d5c1f5d5,smc,Today,Google,,male,45_to_60,west_north_central,ios_mobile,100000_to_124999
118682448959,457665022,09/01/2024 09:07:59 PM,09/01/2024 09:08:24 PM,,,,,c514089ef6b26a1ee7e056364b,smc,Last hour,Google,,female,45_to_60,west_north_central,ios_mobile,50000_to_74999
118682448482,457665022,09/01/2024 09:06:31 PM,09/01/2024 09:06:45 PM,,,,,8185d2267f1bf7dd9c4014e4bf,smc,Today,DuckDuckGo,,male,18_to_29,middle_atlantic,ios_mobile,50000_to_74999
118682447879,457665022,09/01/2024 09:04:17 PM,09/01/2024 09:04:41 PM,,,,,8584d69a63e5119eb143897d70,smc,Last hour,Google,,female,60_above,pacific,android_mobile,75000_to_99999
118682444736,457665022,09/01/2024 08:52:05 PM,09/01/2024 08:52:30 PM,,,,,65d09be78f39a303802c792575,smc,Last hour,Google,,female,45_to_60,west_south_central,ios_mobile,25000_to_49999
118682444703,457665022,09/01/2024 08:51:56 PM,09/01/2024 08:52:20 PM,,,,,34014f86dcb001ba786f3375ce,smc,Yesterday,Bing,,female,45_to_60,pacific,android_mobile,75000_to_99999
118682444685,457665022,09/01/2024 08:51:59 PM,09/01/2024 08:52:17 PM,,,,,13981596bb49b13330211a6154,smc,Today,Google,,female,60_above,pacific,android_mobile,25000_to_49999
118682443786,457665022,09/01/2024 08:48:07 PM,09/01/2024 08:48:32 PM,,,,,c60c0ab9a3528497978ee114a0,smc,This month,Google,,female,45_to_60,east_north_central,ios_mobile,25000_to_49999
118682443379,457665022,09/01/2024 08:46:35 PM,09/01/2024 08:46:54 PM,,,,,750e94a2db13617717a8b882be,smc,Today,DuckDuckGo,,male,18_to_29,mountain,ios_mobile,75000_to_99999
118682443363,457665022,09/01/2024 08:46:34 PM,09/01/2024 08:46:51 PM,,,,,63e27bd204070a784be4cf65e0,smc,Today,Google,,female,30_to_44,middle_atlantic,ios_mobile,75000_to_99999
118682442756,457665022,09/01/2024 08:43:57 PM,09/01/2024 08:44:23 PM,,,,,4f6c91f81cfe21a59acfe03099,smc,Yesterday,Google,,female,45_to_60,middle_atlantic,android_mobile,50000_to_74999
118682441829,457665022,09/01/2024 08:40:08 PM,09/01/2024 08:40:29 PM,,,,,2a926a9136d0fab59cf3bba9e7,smc,Today,Google,,female,45_to_60,pacific,ios_mobile,50000_to_74999
118682438058,457665022,09/01/2024 08:24:28 PM,09/01/2024 08:24:45 PM,,,,,7cd62fba58e9d19ab369abbc5c,smc,This week,Perplexity,,male,45_to_60,south_atlantic,android_mobile,125000_to_149999
118682438056,457665022,09/01/2024 08:24:03 PM,09/01/2024 08:24:43 PM,,,,,b66c9311ccc49bf0590d5437a9,smc,Today,Other (please specify),Google yahoo and bing,female,60_above,mountain,ios_mobile,25000_to_49999
118682438012,457665022,09/01/2024 08:24:15 PM,09/01/2024 08:24:31 PM,,,,,beb1d697005fdbdb2107bd2b83,smc,This week,Perplexity,,male,45_to_60,south_atlantic,android_mobile,125000_to_149999
118682437952,457665022,09/01/2024 08:24:01 PM,09/01/2024 08:24:15 PM,,,,,3563cffb3cecd6c06005c96091,smc,Today,Google,,female,45_to_60,east_south_central,android_mobile,100000_to_124999
118682436198,457665022,09/01/2024 08:16:08 PM,09/01/2024 08:16:42 PM,,,,,2ded7046fe4b02f1325088b714,smc,Today,Google,,male,45_to_60,middle_atlantic,android_mobile,175000_to_199999
118682436105,457665022,09/01/2024 08:15:58 PM,09/01/2024 08:16:15 PM,,,,,5cfa55f8c093c9eadb5eff08a8,smc,Today,Google,,male,45_to_60,west_south_central,android_mobile,75000_to_99999
118682434292,457665022,09/01/2024 08:08:44 PM,09/01/2024 08:08:56 PM,,,,,a569670cb2095d60549f6360f3,smc,Yesterday,ChatGPT,,female,30_to_44,west_south_central,ios_mobile,25000_to_49999
118682433294,457665022,09/01/2024 08:04:00 PM,09/01/2024 08:05:09 PM,,,,,3a563c67ae356f6692d7080be6,smc,Today,Google,,female,45_to_60,south_atlantic,android_mobile,10000_to_24999
118682433077,457665022,09/01/2024 08:03:58 PM,09/01/2024 08:04:14 PM,,,,,5f9f02395dcb810dd67220c178,smc,Last hour,Google,,female,60_above,pacific,android_mobile,175000_to_199999
118682433060,457665022,09/01/2024 08:03:59 PM,09/01/2024 08:04:12 PM,,,,,7ac82cd5b93cf734779f25ce68,smc,Last hour,Google,,male,45_to_60,east_south_central,ios_mobile,50000_to_74999
118682431208,457665022,09/01/2024 07:56:00 PM,09/01/2024 07:56:39 PM,,,,,de1b28b7accafc645a492d08d6,smc,Last hour,Google,,male,45_to_60,middle_atlantic,android_mobile,150000_to_174999
118682431127,457665022,09/01/2024 07:55:59 PM,09/01/2024 07:56:18 PM,,,,,49a2ad4d15e7eaa556b9449ff7,smc,Today,Google,,female,45_to_60,,ios_mobile,100000_to_124999
118682429316,457665022,09/01/2024 07:48:04 PM,09/01/2024 07:48:31 PM,,,,,87606c72c78d1fc5f50964c553,smc,This week,Perplexity,,male,45_to_60,south_atlantic,android_mobile,125000_to_149999
118682429258,457665022,09/01/2024 07:47:56 PM,09/01/2024 07:48:15 PM,,,,,b10ab2e45e8ddd1e577f7ca9ce,smc,Today,Google,,female,45_to_60,pacific,ios_mobile,50000_to_74999
118682429001,457665022,09/01/2024 07:46:22 PM,09/01/2024 07:47:10 PM,,,,,5f1ff15418c24d5078d4e0430a,smc,Today,ChatGPT,,male,30_to_44,east_north_central,ios_mobile,10000_to_24999
118682428973,457665022,09/01/2024 07:46:27 PM,09/01/2024 07:47:04 PM,,,,,bd2e0e406d7a5a9ab58a6877b1,smc,Today,Google,,female,18_to_29,west_north_central,android_mobile,0_to_9999
118682428864,457665022,09/01/2024 07:46:22 PM,09/01/2024 07:46:39 PM,,,,,df9731385e89e04ec0bf98afa9,smc,Today,Bing,,male,18_to_29,east_north_central,android_mobile,125000_to_149999
118682428843,457665022,09/01/2024 07:46:21 PM,09/01/2024 07:46:33 PM,,,,,bc9c4b5720d89952ef028b1189,smc,Today,Google,,female,30_to_44,south_atlantic,android_mobile,75000_to_99999
118682428811,457665022,09/01/2024 07:46:18 PM,09/01/2024 07:46:27 PM,,,,,9efc729e55aaad75b3e4acd66b,smc,Last hour,DuckDuckGo,,male,18_to_29,pacific,ios_mobile,0_to_9999
118682428225,457665022,09/01/2024 07:43:58 PM,09/01/2024 07:44:11 PM,,,,,5219cbb939ff57d516560c2742,smc,Today,Google,,male,60_above,south_atlantic,ios_mobile,25000_to_49999
118682423992,457665022,09/01/2024 07:26:16 PM,09/01/2024 07:26:49 PM,,,,,e20028869139ed7dbecf0240df,smc,Today,Google,,male,30_to_44,east_north_central,ios_mobile,75000_to_99999
118682423946,457665022,09/01/2024 07:26:15 PM,09/01/2024 07:26:39 PM,,,,,7fb5e94e8d84f5bd566e52ccae,smc,Last hour,Google,,female,30_to_44,pacific,ios_mobile,0_to_9999
118682422444,457665022,09/01/2024 07:20:07 PM,09/01/2024 07:20:46 PM,,,,,95fcfce3fb8c9b69243a9f55cc,smc,Yesterday,Google,,female,60_above,east_north_central,ios_mobile,10000_to_24999
118682422417,457665022,09/01/2024 07:20:06 PM,09/01/2024 07:20:38 PM,,,,,49ab2f290c94820677e6b664bf,smc,Last hour,Google,,female,60_above,west_north_central,android_mobile,0_to_9999
118682422384,457665022,09/01/2024 07:20:11 PM,09/01/2024 07:20:30 PM,,,,,09dd2d3bef73acf7eba7499a1a,smc,Yesterday,Google,,male,45_to_60,east_south_central,android_mobile,25000_to_49999
118682422368,457665022,09/01/2024 07:20:06 PM,09/01/2024 07:20:27 PM,,,,,0c1b3d762fc0a05b728b607a64,smc,Last hour,Yahoo,,male,45_to_60,south_atlantic,android_mobile,10000_to_24999
118682422346,457665022,09/01/2024 07:20:06 PM,09/01/2024 07:20:21 PM,,,,,f935ed1711cc41a02497e19c8f,smc,Last hour,DuckDuckGo,,male,45_to_60,east_north_central,ios_mobile,25000_to_49999
118682422327,457665022,09/01/2024 07:20:02 PM,09/01/2024 07:20:19 PM,,,,,19f92926bdc227dd26e694e930,smc,Last week,Google,,male,45_to_60,pacific,ios_mobile,25000_to_49999
118682421254,457665022,09/01/2024 07:16:04 PM,09/01/2024 07:16:16 PM,,,,,6c57aa1af849beb025df982796,smc,Last hour,Claude,,male,45_to_60,west_south_central,ios_mobile,200000_and_up
118682418113,457665022,09/01/2024 07:04:07 PM,09/01/2024 07:04:35 PM,,,,,4f18e76865c09a80fd3c64c04e,smc,Last hour,Google,,female,60_above,east_south_central,android_mobile,10000_to_24999
118682418100,457665022,09/01/2024 07:04:01 PM,09/01/2024 07:04:31 PM,,,,,3b77f398e02d6c98f46398b1dc,smc,Today,Google,,female,45_to_60,pacific,android_mobile,25000_to_49999
118682418045,457665022,09/01/2024 07:03:57 PM,09/01/2024 07:04:15 PM,,,,,d808389fd308e7ed7d88f0bf23,smc,This week,Google,,female,45_to_60,east_south_central,ios_mobile,50000_to_74999
118682416295,457665022,09/01/2024 06:56:05 PM,09/01/2024 06:57:28 PM,,,,,329a17c7639f602596af44b151,smc,Today,Other (please specify),Microsoft,female,45_to_60,south_atlantic,ios_mobile,50000_to_74999
118682416188,457665022,09/01/2024 06:56:47 PM,09/01/2024 06:57:00 PM,,,,,33e7c4b2401eff282b810c145e,smc,Today,Google,,female,18_to_29,west_south_central,ios_mobile,100000_to_124999
118682416164,457665022,09/01/2024 06:56:48 PM,09/01/2024 06:56:56 PM,,,,,3b0a4b1694267399cfb5c7816c,smc,This week,Bing,,female,30_to_44,west_north_central,ios_mobile,10000_to_24999
118682416119,457665022,09/01/2024 06:56:37 PM,09/01/2024 06:56:50 PM,,,,,cd7cf8572868e32ceb59defd89,smc,This week,Bing,,male,30_to_44,east_south_central,android_mobile,75000_to_99999
118682416118,457665022,09/01/2024 06:56:09 PM,09/01/2024 06:56:48 PM,,,,,ac38adee563dd28b67d23e071f,smc,Today,Google,,male,60_above,middle_atlantic,ios_mobile,50000_to_74999
118682413018,457665022,09/01/2024 06:43:58 PM,09/01/2024 06:44:58 PM,,,,,ec3b3a4510a27b19e778546a1e,smc,Last hour,Google,,male,60_above,east_north_central,android_mobile,100000_to_124999
118682412888,457665022,09/01/2024 06:44:02 PM,09/01/2024 06:44:28 PM,,,,,9acd0947f828edd108cbd02efe,smc,Today,Google,,female,60_above,mountain,ios_mobile,10000_to_24999
118682412847,457665022,09/01/2024 06:43:56 PM,09/01/2024 06:44:18 PM,,,,,1ad4b46cab9abcd4ca30fac8ea,smc,Today,Google,,male,45_to_60,middle_atlantic,ios_mobile,25000_to_49999
118682410994,457665022,09/01/2024 06:37:08 PM,09/01/2024 06:37:25 PM,,,,,7cf4df0f28bf29b487923fb6e1,smc,Today,Google,,male,30_to_44,pacific,android_mobile,125000_to_149999
118682410752,457665022,09/01/2024 06:36:21 PM,09/01/2024 06:36:31 PM,,,,,ba5ea744f5e260dcd1ffb4f25a,smc,Last week,Claude,,female,18_to_29,east_south_central,android_mobile,50000_to_74999
118682410697,457665022,09/01/2024 06:35:59 PM,09/01/2024 06:36:19 PM,,,,,a598abf2c8226ec3276f30cbf4,smc,Today,Google,,female,45_to_60,south_atlantic,android_mobile,75000_to_99999
118682410673,457665022,09/01/2024 06:35:59 PM,09/01/2024 06:36:14 PM,,,,,3aa1981e4b1e4fc4562cdb9b9d,smc,Yesterday,Google,,female,45_to_60,south_atlantic,ios_mobile,10000_to_24999
118681650106,457656552,08/30/2024 06:59:43 PM,08/30/2024 07:00:11 PM,,,,,6e66143644b972c89d218da0a3,smc,This month,Google,,male,45_to_60,middle_atlantic,android_mobile,150000_to_174999
118681650064,457656552,08/30/2024 06:59:43 PM,08/30/2024 07:00:02 PM,,,,,d53323fb0ff3ff9326e9d0504c,smc,Last hour,Google,,male,45_to_60,middle_atlantic,android_mobile,100000_to_124999
